No,Nama Tempat,Rating,Ulasan,Kategori Wisata,Lokasi,URL,latitude,longitude,No Klaster,Klaster OPTICS
343,Taman Gandaria Tengah,4.5,791,Alam & Ruang Terbuka,Jakarta Selatan,https://www.google.com/maps/place/Taman+Gandaria+Tengah/data=!4m7!3m6!1s0x2e69f113ed4c6f2f:0x49dc5f4398fb838e!8m2!3d-6.2448085!4d106.7900648!16s%2Fg%2F11c4766d55!19sChIJL29M7RPxaS4RjoP7mENf3Ek,-6.2448085,106.7900648,3,Wisata Potensial
344,Sky Deck Sarinah,4.8,783,Sejarah & Budaya,Jakarta Pusat,https://www.google.com/maps/place/Sky+Deck+Sarinah/data=!4m7!3m6!1s0x2e69f5dfdee7c23d:0x93ce6f3aea7883f3!8m2!3d-6.1878067!4d106.8236216!16s%2Fg%2F11t_j4cy5v!19sChIJPcLn3t_1aS4R84N46jpvzpM,-6.1878067,106.8236216,1,Wisata Populer
345,Cibugary Farm - Wisata Edukasi Cibugary,4.6,776,Alam & Ruang Terbuka,Jakarta Timur,https://www.google.com/maps/place/Cibugary+Farm+-+Wisata+Edukasi+Cibugary/data=!4m7!3m6!1s0x2e69ecca1d79d3d3:0xc998bd9e30f544a0!8m2!3d-6.356969!4d106.906393!16s%2Fg%2F11cjhzgj8r!19sChIJ09N5HcrsaS4RoET1MJ69mMk,-6.356969,106.906393,2,Wisata Berpotensi
346,Museum Penerangan (Museum Komunikasi dan Informatika),4.7,761,Sejarah & Budaya,Jakarta Timur,https://www.google.com/maps/place/Information+Museum/data=!4m7!3m6!1s0x2e69ed5ee602052d:0xddffe1d57a24b3f!8m2!3d-6.299318!4d106.8934026!16s%2Fg%2F1pv5vmg2g!19sChIJLQUC5l7taS4RP0uiVx3-3w0,-6.299318,106.8934026,0,Wisata Cukup Populer
347,MALACCA TOAST Kedoya,4.7,754,Kuliner,Jakarta Barat,https://www.google.com/maps/place/MALACCA+TOAST+Kedoya/data=!4m7!3m6!1s0x2e69f7024cae17c3:0x1b19bc532c608488!8m2!3d-6.1791753!4d106.7666274!16s%2Fg%2F11pz7r0v0g!19sChIJwxeuTAL3aS4RiIRgLFO8GRs,-6.1791753,106.7666274,0,Wisata Cukup Populer
348,Hutan Kota Pondok Kelapa,4.5,736,Alam & Ruang Terbuka,Jakarta Timur,"https://www.google.com/maps/place/Hutan+Kota+Pondok+Kelapa,Komplek+DKI+Jakarta+Timur/data=!4m7!3m6!1s0x2e698cc205063e9d:0x426f46df329a86a5!8m2!3d-6.2389466!4d106.938436!16s%2Fg%2F11cr_5kwsq!19sChIJnT4GBcKMaS4RpYaaMt9Gb0I",-6.2389466,106.938436,3,Wisata Potensial
349,Purna Bhakti Pertiwi Museum,4.5,729,Sejarah & Budaya,Jakarta Timur,https://www.google.com/maps/place/Purna+Bhakti+Pertiwi+Museum/data=!4m7!3m6!1s0x2e69ed60e8c1ec81:0xcc2d864837e9a268!8m2!3d-6.3003461!4d106.8864414!16s%2Fm%2F0dgpwkf!19sChIJgezB6GDtaS4RaKLpN0iGLcw,-6.3003461,106.8864414,3,Wisata Potensial
350,TAMAN SUNGAI KENDAL,4.7,714,Alam & Ruang Terbuka,Jakarta Utara,https://www.google.com/maps/place/TAMAN+SUNGAI+KENDAL/data=!4m7!3m6!1s0x2e698b1d8a904231:0x64428f4ae38fab34!8m2!3d-6.1384181!4d106.9685309!16s%2Fg%2F11j7d1fg4p!19sChIJMUKQih2LaS4RNKuP40qPQmQ,-6.1384181,106.9685309,0,Wisata Cukup Populer
351,SANSFOOD Kota Tua,4.4,700,Rekreasi & Hiburan Modern,Jakarta Barat,https://www.google.com/maps/place/Taman+KOTA+INTAN/data=!4m7!3m6!1s0x2e6a1df9533d8023:0xc4910a2b2237c6cc!8m2!3d-6.131507!4d106.812232!16s%2Fg%2F11f1552_sr!19sChIJI4A9U_kdai4RzMY3IisKkcQ,-6.131507,106.812232,5,Wisata Standar
352,Muara Angke Wildlife Refuge,4.3,689,Alam & Ruang Terbuka,Jakarta Utara,https://www.google.com/maps/place/Muara+Angke+Wildlife+Refuge/data=!4m7!3m6!1s0x2e6a1d0ae19c6755:0x5c8d4e303f5adb9d!8m2!3d-6.1160075!4d106.7692016!16s%2Fg%2F120p51cs!19sChIJVWec4Qodai4RndtaPzBOjVw,-6.1160075,106.7692016,6,Wisata Cukup Dikenal
353,Kerinci Park,4.6,685,Alam & Ruang Terbuka,Jakarta Selatan,https://www.google.com/maps/place/Kerinci+Park/data=!4m7!3m6!1s0x2e69f11603ad5f5f:0x55e97cb4545045fc!8m2!3d-6.2390756!4d106.7878346!16s%2Fg%2F11b6__mqq6!19sChIJX1-tAxbxaS4R_EVQVLR86VU,-6.2390756,106.7878346,2,Wisata Berpotensi
354,Shrine of Sayyid Habib Al Haddad Priok,4.6,679,Religi,Jakarta Utara,https://www.google.com/maps/place/Shrine+of+Sayyid+Habib+Al+Haddad+Priok/data=!4m7!3m6!1s0x2e6a1f8d8bda689b:0xc6e8e3b2d56400d9!8m2!3d-6.1028963!4d106.8989614!16s%2Fg%2F11h0vtdw6p!19sChIJm2jai40fai4R2QBk1bLj6MY,-6.1028963,106.8989614,2,Wisata Berpotensi
355,Taman Kelapa,4.5,669,Alam & Ruang Terbuka,Jakarta Timur,https://www.google.com/maps/place/Taman+Kelapa/data=!4m7!3m6!1s0x2e698ce9c8935eef:0x1e63d5fb04d342f5!8m2!3d-6.240906!4d106.9369118!16s%2Fg%2F11cn6kn6__!19sChIJ716TyOmMaS4R9ULTBPvVYx4,-6.240906,106.9369118,3,Wisata Potensial
356,Taman Pintar Berlalu Lintas Tebet,4.6,665,Alam & Ruang Terbuka,Jakarta Selatan,https://www.google.com/maps/place/Taman+Pintar+Berlalu+Lintas+Tebet/data=!4m7!3m6!1s0x2e69f374a94f8b85:0x391ef6156699137e!8m2!3d-6.2355344!4d106.8532986!16s%2Fg%2F11h23hdc6l!19sChIJhYtPqXTzaS4RfhOZZhX2Hjk,-6.2355344,106.8532986,2,Wisata Berpotensi
357,Istana Pasar Baru,4.2,659,Belanja,Jakarta Pusat,https://www.google.com/maps/place/Istana+Pasar+Baru/data=!4m7!3m6!1s0x2e69f5c5a8a8e547:0xf6e15a25a2f49dc8!8m2!3d-6.1639715!4d106.8328188!16s%2Fg%2F1yh9nbstv!19sChIJR-WoqMX1aS4RyJ30oiVa4fY,-6.1639715,106.8328188,6,Wisata Cukup Dikenal
358,Kuliner Medan Julia,4.4,659,Kuliner,Jakarta Timur,https://www.google.com/maps/place/Kuliner+Medan+Julia/data=!4m7!3m6!1s0x2e69f339cb0076e7:0xad7c5d14281e928a!8m2!3d-6.2443233!4d106.9030851!16s%2Fg%2F11c60k02w8!19sChIJ53YAyznzaS4RipIeKBRdfK0,-6.2443233,106.9030851,5,Wisata Standar
359,Museum Bahari - Halaman Menara Syahbandar,4.6,645,Sejarah & Budaya,Jakarta Utara,"https://www.google.com/maps/place/Musium+%22+Oud+Uitkijkpost+%22+Bahari,+Nautical+Museum/data=!4m7!3m6!1s0x2e6a1d350cc5d2eb:0x2feb4f9f60a3003!8m2!3d-6.1274086!4d106.8090563!16s%2Fg%2F11ghs35wbt!19sChIJ69LFDDUdai4RAzAK9vm0_gI",-6.1274086,106.8090563,2,Wisata Berpotensi
360,Pecel Ramidjan,4.4,639,Kuliner,Jakarta Selatan,https://www.google.com/maps/place/Pecel+Ramidjan/data=!4m7!3m6!1s0x2e69f16640caf88b:0xcc369d86ac63adbd!8m2!3d-6.2418405!4d106.8077658!16s%2Fg%2F11b75kr9tt!19sChIJi_jKQGbxaS4Rva1jrIadNsw,-6.2418405,106.8077658,5,Wisata Standar
361,Taman Budaya Tionghoa,4.6,628,Sejarah & Budaya,Jakarta Timur,https://www.google.com/maps/place/Taman+Budaya+Tionghoa/data=!4m7!3m6!1s0x2e69ed50fc89ac4f:0x32dcbfe374fc7909!8m2!3d-6.3039002!4d106.9029141!16s%2Fg%2F11bw4cs_fd!19sChIJT6yJ_FDtaS4RCXn8dOO_3DI,-6.3039002,106.9029141,2,Wisata Berpotensi
362,Museum Betawi,4.8,628,Sejarah & Budaya,Jakarta Selatan,https://www.google.com/maps/place/Museum+Betawi/data=!4m7!3m6!1s0x2e69eda86c01ea57:0xbcda506bbca5c21a!8m2!3d-6.3384153!4d106.8250603!16s%2Fg%2F11h39_dhcb!19sChIJV-oBbKjtaS4RGsKlvGtQ2rw,-6.3384153,106.8250603,1,Wisata Populer
363,Lesehan Bu Gendut Blok M Square,4.1,625,Kuliner,Jakarta Selatan,https://www.google.com/maps/place/Lesehan+Bu+Gendut+Blok+M+Square/data=!4m7!3m6!1s0x2e69f16ebe104f3f:0xc4be1b3cbe57c7c9!8m2!3d-6.2449896!4d106.801169!16s%2Fg%2F11dymh2ssz!19sChIJP08Qvm7xaS4RycdXvjwbvsQ,-6.2449896,106.801169,6,Wisata Cukup Dikenal
364,Jami' Cikini Al-Ma'mur Mosque,4.8,609,Religi,Jakarta Pusat,https://www.google.com/maps/place/Jami%27+Cikini+Al-Ma%27mur+Mosque/data=!4m7!3m6!1s0x2e69f43f6c204569:0x651934792556bf06!8m2!3d-6.1911229!4d106.8428065!16s%2Fg%2F11btlzhdv8!19sChIJaUUgbD_0aS4RBr9WJXk0GWU,-6.1911229,106.8428065,1,Wisata Populer
365,KRATON MAJAPAHIT JAKARTA,4.6,606,Sejarah & Budaya,Jakarta Timur,https://www.google.com/maps/place/KRATON+MAJAPAHIT+JAKARTA/data=!4m7!3m6!1s0x2e69ed435111f3cb:0xa4687d065dc20a16!8m2!3d-6.3074993!4d106.8935654!16s%2Fg%2F11f1vnyq01!19sChIJy_MRUUPtaS4RFgrCXQZ9aKQ,-6.3074993,106.8935654,2,Wisata Berpotensi
366,Taman Satwa Anak,4.5,604,Alam & Ruang Terbuka,Jakarta Selatan,https://www.google.com/maps/place/Taman+Satwa+Anak/data=!4m7!3m6!1s0x2e69edfd9e401615:0xa4b35ac89f171d5c!8m2!3d-6.3068411!4d106.8190401!16s%2Fg%2F11g6srt45y!19sChIJFRZAnv3taS4RXB0Xn8has6Q,-6.3068411,106.8190401,3,Wisata Potensial
367,Waduk Setu Cipayung,4.4,603,Alam & Ruang Terbuka,Jakarta Timur,https://www.google.com/maps/place/Waduk+Setu+Cipayung/data=!4m7!3m6!1s0x2e69934f830cd31f:0xce4be07f2bf80267!8m2!3d-6.3108228!4d106.9152734!16s%2Fg%2F11j11s4d5l!19sChIJH9MMg0-TaS4RZwL4K3_gS84,-6.3108228,106.9152734,5,Wisata Standar
368,Pujasera Lapangan Blok-S,4.5,596,Kuliner,Jakarta Selatan,https://www.google.com/maps/place/Pujasera+Lapangan+Blok-S/data=!4m7!3m6!1s0x2e69f15e2df3ca39:0xb6ee6869fc83957d!8m2!3d-6.2371499!4d106.8149502!16s%2Fg%2F11g6r267k2!19sChIJOcrzLV7xaS4RfZWD_Glo7rY,-6.2371499,106.8149502,3,Wisata Potensial
369,Pasar Pulo Jahe,4.5,585,Belanja,Jakarta Timur,https://www.google.com/maps/place/Pasar+Pulo+Jahe/data=!4m7!3m6!1s0x2e698bfc22e5177b:0x51af8940e79be822!8m2!3d-6.1954342!4d106.9225051!16s%2Fg%2F11fqvjm3vv!19sChIJexflIvyLaS4RIuib50CJr1E,-6.1954342,106.9225051,3,Wisata Potensial
370,North Rawa Badak Park,4.5,577,Alam & Ruang Terbuka,Jakarta Utara,https://www.google.com/maps/place/North+Rawa+Badak+Park/data=!4m7!3m6!1s0x2e6a1fe6aeef65f9:0xa9a11693611cadeb!8m2!3d-6.1276911!4d106.8941294!16s%2Fg%2F11cjh_yv02!19sChIJ-WXvruYfai4R660cYZMWoak,-6.1276911,106.8941294,3,Wisata Potensial
371,Taman Sambas,4.5,577,Alam & Ruang Terbuka,Jakarta Selatan,https://www.google.com/maps/place/Taman+Sambas/data=!4m7!3m6!1s0x2e69f16d6a5f8d83:0x3bf4e21d3801ff78!8m2!3d-6.2477244!4d106.7958152!16s%2Fg%2F11bx55c528!19sChIJg41fam3xaS4ReP8BOB3i9Ds,-6.2477244,106.7958152,3,Wisata Potensial
372,Danau Cavalio,4.5,573,Alam & Ruang Terbuka,Jakarta Selatan,https://www.google.com/maps/place/Danau+Cavalio/data=!4m7!3m6!1s0x2e69f0fc5b5581d5:0xd1c482034b379198!8m2!3d-6.2536735!4d106.7669908!16s%2Fg%2F11c30s1vdj!19sChIJ1YFVW_zwaS4RmJE3SwOCxNE,-6.2536735,106.7669908,3,Wisata Potensial
373,Art:1 New Museum,4.6,572,Sejarah & Budaya,Jakarta Pusat,https://www.google.com/maps/place/Art:1+New+Museum/data=!4m7!3m6!1s0x2e69f5ed3d26ee9b:0x8d0844836c709c58!8m2!3d-6.1469658!4d106.8402246!16s%2Fg%2F113j6_7dp!19sChIJm-4mPe31aS4RWJxwbINECI0,-6.1469658,106.8402246,2,Wisata Berpotensi
374,Pasar Nusantara Sarinah,4.6,545,Belanja,Jakarta Pusat,https://www.google.com/maps/place/Pasar+Nusantara+Sarinah/data=!4m7!3m6!1s0x2e69f538bbdf8b31:0x581c9316895dd008!8m2!3d-6.1878097!4d106.8238147!16s%2Fg%2F11t4gxc3_g!19sChIJMYvfuzj1aS4RCNBdiRaTHFg,-6.1878097,106.8238147,2,Wisata Berpotensi
375,Masjid Agung Al-Munada Darussalam Baiturrahman (Masjid Perahu),4.7,545,Sejarah & Budaya,Jakarta Selatan,https://www.google.com/maps/place/Masjid+Agung+Al-Munada+Darussalam+Baiturrahman+%28Masjid+Perahu%29/data=!4m7!3m6!1s0x2e69f38c6e51be31:0xd77f74c6cc0d0fc6!8m2!3d-6.2235459!4d106.845931!16s%2Fg%2F11cp74jnvv!19sChIJMb5RbozzaS4Rxg8NzMZ0f9c,-6.2235459,106.845931,0,Wisata Cukup Populer
376,Kuliner Pondok Jaya,4.5,544,Kuliner,Jakarta Selatan,https://www.google.com/maps/place/Kuliner+Pondok+Jaya/data=!4m7!3m6!1s0x2e69f3cd9dfe90e9:0x991ccc32d093d552!8m2!3d-6.2485133!4d106.8215717!16s%2Fg%2F11gm7tg1z5!19sChIJ6ZD-nc3zaS4RUtWT0DLMHJk,-6.2485133,106.8215717,3,Wisata Potensial
377,Klangen Coffee & Resto,4.7,541,Kuliner,Jakarta Timur,https://www.google.com/maps/place/Klangen+Coffee+%26+Resto/data=!4m7!3m6!1s0x2e698d722bbb6a09:0x9f0e73c0ce20d61!8m2!3d-6.2456241!4d106.9145901!16s%2Fg%2F11fw7tc1rp!19sChIJCWq7K3KNaS4RYQ3iDDzn8Ak,-6.2456241,106.9145901,0,Wisata Cukup Populer
378,Yerushalayim Bible Artefacts Museum,4.3,528,Sejarah & Budaya,Jakarta Utara,https://www.google.com/maps/place/Yerushalayim+Bible+Artefacts+Museum/data=!4m7!3m6!1s0x2e69f5505853056d:0x4fc474721e425e58!8m2!3d-6.1417229!4d106.9016535!16s%2Fg%2F1pzqmmhn8!19sChIJbQVTWFD1aS4RWF5CHnJ0xE8,-6.1417229,106.9016535,6,Wisata Cukup Dikenal
379,Bale Dahar,4.4,521,Kuliner,Jakarta Barat,https://www.google.com/maps/place/Bale+Dahar/data=!4m7!3m6!1s0x2e69f71db1f00645:0x814dab962bcd095f!8m2!3d-6.1939015!4d106.7692194!16s%2Fg%2F1v90f60n!19sChIJRQbwsR33aS4RXwnNK5arTYE,-6.1939015,106.7692194,5,Wisata Standar
380,Tomb of Habib Kuncung,4.7,513,Religi,Jakarta Selatan,https://www.google.com/maps/place/Tomb+of+Habib+Kuncung/data=!4m7!3m6!1s0x2e69f251f9027d3b:0xff0ae1706f09103e!8m2!3d-6.2621965!4d106.8536986!16s%2Fg%2F11bccl_ctd!19sChIJO30C-VHyaS4RPhAJb3DhCv8,-6.2621965,106.8536986,0,Wisata Cukup Populer
381,Sangga Buana,4.5,500,Alam & Ruang Terbuka,Jakarta Selatan,https://www.google.com/maps/place/Sangga+Buana/data=!4m7!3m6!1s0x2e69f0b8f8900c09:0x5361ff056ba0dbc1!8m2!3d-6.3152278!4d106.7787835!16s%2Fg%2F1hm2_jn28!19sChIJCQyQ-LjwaS4RwdugawX_YVM,-6.3152278,106.7787835,3,Wisata Potensial
382,Sundai Park,4.5,498,Alam & Ruang Terbuka,Jakarta Timur,https://www.google.com/maps/place/Sundai+Park/data=!4m7!3m6!1s0x2e69f3152edabb59:0xb61dd9f03ee9a4a6!8m2!3d-6.2932689!4d106.9092933!16s%2Fg%2F11tsts4bqn!19sChIJWbvaLhXzaS4RpqTpPvDZHbY,-6.2932689,106.9092933,3,Wisata Potensial
383,Perahu wisata citra 8,4.7,494,Alam & Ruang Terbuka,Jakarta Barat,https://www.google.com/maps/place/Perahu+wisata+citra+8/data=!4m7!3m6!1s0x2e6a03fa9233fe4b:0x222b8d8294ad13c8!8m2!3d-6.1223671!4d106.6936931!16s%2Fg%2F11ks1ptrj_!19sChIJS_4zkvoDai4RyBOtlIKNKyI,-6.1223671,106.6936931,0,Wisata Cukup Populer
384,Lotte Alley,4.7,479,Rekreasi & Hiburan Modern,Jakarta Selatan,https://www.google.com/maps/place/Lotte+Alley/data=!4m7!3m6!1s0x2e69f38e651b3573:0xf5c7c22d54f86baf!8m2!3d-6.2251808!4d106.8235378!16s%2Fg%2F11sjrnmnst!19sChIJczUbZY7zaS4Rr2v4VC3Cx_U,-6.2251808,106.8235378,0,Wisata Cukup Populer
385,Jahit,4.2,471,Sejarah & Budaya,Jakarta Utara,https://www.google.com/maps/place/Jahit/data=!4m7!3m6!1s0x2e6a1de7adc60bd3:0x883196c9164a9a82!8m2!3d-6.1172803!4d106.8088648!16s%2Fg%2F11fx81r5x3!19sChIJ0wvGrecdai4RgppKFsmWMYg,-6.1172803,106.8088648,6,Wisata Cukup Dikenal
386,Teras Fatmawati Pusat Kuliner,4.4,466,Kuliner,Jakarta Selatan,https://www.google.com/maps/place/Teras+Fatmawati+Pusat+Kuliner/data=!4m7!3m6!1s0x2e69ef79f47aedd1:0x7f97fe2c32e497a7!8m2!3d-6.3020124!4d106.7947838!16s%2Fg%2F11gz8dd8gl!19sChIJ0e169HnvaS4Rp5fkMiz-l38,-6.3020124,106.7947838,5,Wisata Standar
387,Kampoeng Seafood Sedayu City,4.6,460,Kuliner,Jakarta Timur,https://www.google.com/maps/place/Kampoeng+Seafood+Sedayu+City/data=!4m7!3m6!1s0x2e698b827a1a414f:0x2e85b38c37c3c1ee!8m2!3d-6.1632777!4d106.9270644!16s%2Fg%2F11rfw57mcn!19sChIJT0EaeoKLaS4R7sHDN4yzhS4,-6.1632777,106.9270644,2,Wisata Berpotensi
388,Museum Perangko Indonesia,4.4,460,Sejarah & Budaya,Jakarta Timur,https://www.google.com/maps/place/Museum+Perangko+Indonesia/data=!4m7!3m6!1s0x2e69ed50f32ca43d:0x9421f13946ad5819!8m2!3d-6.3041841!4d106.9017725!16s%2Fg%2F121z_7hx!19sChIJPaQs81DtaS4RGVitRjnxIZQ,-6.3041841,106.9017725,5,Wisata Standar
389,Jami Mosque of Annawier,4.8,457,Religi,Jakarta Barat,https://www.google.com/maps/place/Jami+Mosque+of+Annawier/data=!4m7!3m6!1s0x2e69f61b603c1a45:0x56e66c18098de16c!8m2!3d-6.14153!4d106.8045184!16s%2Fg%2F11g9nh98_j!19sChIJRRo8YBv2aS4RbOGNCRhs5lY,-6.14153,106.8045184,1,Wisata Populer
390,Hutan Kota Kembangan Utara,4.5,456,Alam & Ruang Terbuka,Jakarta Barat,https://www.google.com/maps/place/Hutan+Kota+Kembangan+Utara/data=!4m7!3m6!1s0x2e69f7a317372e6f:0x2858b9460144a295!8m2!3d-6.1702753!4d106.7510598!16s%2Fg%2F11c1wwfx9t!19sChIJby43F6P3aS4RlaJEAUa5WCg,-6.1702753,106.7510598,3,Wisata Potensial
391,Miniapolis,4.3,452,Rekreasi & Hiburan Modern,Jakarta Pusat,https://www.google.com/maps/place/Miniapolis/data=!4m7!3m6!1s0x2e69f421229aaa1b:0xfe62a0656156896!8m2!3d-6.1922606!4d106.8217662!16s%2Fg%2F1tf5yqhh!19sChIJG6qaIiH0aS4RlmgVVgYq5g8,-6.1922606,106.8217662,6,Wisata Cukup Dikenal
392,Waduk Brigif,4.5,451,Alam & Ruang Terbuka,Jakarta Selatan,https://www.google.com/maps/place/Waduk+Brigif/data=!4m7!3m6!1s0x2e69ef609af2178d:0x1b0d4518fd58d4cb!8m2!3d-6.3461015!4d106.7980427!16s%2Fg%2F11ts39ypyy!19sChIJjRfymmDvaS4Ry9RY_RhFDRs,-6.3461015,106.7980427,3,Wisata Potensial
393,Masjid Lautze,4.7,450,Religi,Jakarta Pusat,https://www.google.com/maps/place/Masjid+Lautze/data=!4m7!3m6!1s0x2e69f5c325c77b95:0x8122ac8e7d8ae944!8m2!3d-6.1589679!4d106.8297823!16s%2Fg%2F11gt__l0xg!19sChIJlXvHJcP1aS4RROmKfY6sIoE,-6.1589679,106.8297823,0,Wisata Cukup Populer
394,Masjid Jami At-Taubah,4.8,446,Religi,Jakarta Selatan,https://www.google.com/maps/place/Masjid+Jami+At-Taubah/data=!4m7!3m6!1s0x2e69f2520188402b:0x67f24d02b6565e72!8m2!3d-6.2622041!4d106.8536225!16s%2Fg%2F1pp2vlr44!19sChIJK0CIAVLyaS4Rcl5WtgJN8mc,-6.2622041,106.8536225,1,Wisata Populer
395,Alun Alun Indonesia,4.6,446,Belanja,Jakarta Pusat,https://www.google.com/maps/place/Alun+Alun+Indonesia/data=!4m7!3m6!1s0x2e69f4205a3bf445:0x7b3f63102df7c1fa!8m2!3d-6.1953366!4d106.8198346!16s%2Fg%2F1vgn54c1!19sChIJRfQ7WiD0aS4R-sH3LRBjP3s,-6.1953366,106.8198346,2,Wisata Berpotensi
396,Tomb of Habib Ali bin Abdurrahman al-Habsyi,4.9,430,Religi,Jakarta Pusat,https://www.google.com/maps/place/Tomb+of+Habib+Ali+bin+Abdurrahman+al-Habsyi/data=!4m7!3m6!1s0x2e69f43723a44553:0xa54fe1a7552c7293!8m2!3d-6.184285!4d106.837022!16s%2Fg%2F11btxj95b3!19sChIJU0WkIzf0aS4Rk3IsVafhT6U,-6.184285,106.837022,1,Wisata Populer
397,Buumi Playscape,4.5,379,Rekreasi & Hiburan Modern,Jakarta Selatan,https://www.google.com/maps/place/Buumi+Playscape/data=!4m7!3m6!1s0x2e69f1230ab5d709:0x9ccf3ac2265d1889!8m2!3d-6.2253773!4d106.8098257!16s%2Fg%2F11f5v51n9_!19sChIJCde1CiPxaS4RiRhdJsI6z5w,-6.2253773,106.8098257,3,Wisata Potensial
398,Museum Sejarah Nasional,4.5,375,Sejarah & Budaya,Jakarta Pusat,https://www.google.com/maps/place/Museum+Sejarah+Nasional/data=!4m7!3m6!1s0x2e69f5d33deb916b:0x806340061cd97f8e!8m2!3d-6.1755407!4d106.8272002!16s%2Fg%2F11c1lj7swy!19sChIJa5HrPdP1aS4Rjn_ZHAZAY4A,-6.1755407,106.8272002,3,Wisata Potensial
399,Dapuraya Melawai Jaksel,4.3,373,Kuliner,Jakarta Selatan,"https://www.google.com/maps/place/Dapuraya,+Melawai+Jaksel/data=!4m7!3m6!1s0x2e69f16ed0e68ce3:0x2848b7fc3160ccb8!8m2!3d-6.2445355!4d106.8025078!16s%2Fg%2F1q5blbb3l!19sChIJ44zm0G7xaS4RuMxgMfy3SCg",-6.2445355,106.8025078,6,Wisata Cukup Dikenal
400,Dis is Taichan! - SKUTER Saharjo Kuliner Center,4.5,371,Kuliner,Jakarta Selatan,https://www.google.com/maps/place/Dis+is+Taichan!+-+SKUTER+Saharjo+Kuliner+Center/data=!4m7!3m6!1s0x2e69f31a8f32e773:0x2aaa353505148bdc!8m2!3d-6.217172!4d106.8441501!16s%2Fg%2F11f7b_fk2z!19sChIJc-cyjxrzaS4R3IsUBTU1qio,-6.217172,106.8441501,3,Wisata Potensial
401,Taman Kota Jakarta Garden City,4.4,369,Alam & Ruang Terbuka,Jakarta Timur,https://www.google.com/maps/place/Taman+Kota+Jakarta+Garden+City/data=!4m7!3m6!1s0x2e698b04223e4d23:0x12032df11f6ed1ef!8m2!3d-6.1787113!4d106.9531197!16s%2Fg%2F11hbbltz6b!19sChIJI00-IgSLaS4R79FuH_EtAxI,-6.1787113,106.9531197,5,Wisata Standar
402,Taman Flamboyan,4.3,352,Alam & Ruang Terbuka,Jakarta Timur,https://www.google.com/maps/place/Taman+Flamboyan/data=!4m7!3m6!1s0x2e69ecd8225f1573:0x259bf043da9148a9!8m2!3d-6.3392388!4d106.8997461!16s%2Fg%2F11btn15gv4!19sChIJcxVfItjsaS4RqUiR2kPwmyU,-6.3392388,106.8997461,6,Wisata Cukup Dikenal
403,Perkampungan Budaya Betawi,4.6,350,Sejarah & Budaya,Jakarta Selatan,https://www.google.com/maps/place/Perkampungan+Budaya+Betawi/data=!4m7!3m6!1s0x2e69ec2b47b739eb:0x5b400e05cf156916!8m2!3d-6.3408172!4d106.8224076!16s%2Fg%2F11dzx7f60k!19sChIJ6zm3RyvsaS4RFmkVzwUOQFs,-6.3408172,106.8224076,2,Wisata Berpotensi
404,Lighting Art Kota Tua Jakarta,4.7,336,Sejarah & Budaya,Jakarta Barat,https://www.google.com/maps/place/Lighting+Art+Kota+Tua+Jakarta/data=!4m7!3m6!1s0x2e6a1d0053a6bab1:0xb32f2e4280b12bac!8m2!3d-6.1343897!4d106.8125029!16s%2Fg%2F11xfgw4wqx!19sChIJsbqmUwAdai4RrCuxgEIuL7M,-6.1343897,106.8125029,0,Wisata Cukup Populer
405,Pasar Sabtu Malam,4.4,332,Belanja,Jakarta Barat,https://www.google.com/maps/place/Pasar+Sabtu+Malam/data=!4m7!3m6!1s0x2e69f6c07202eae9:0x2960e9fcb3cd8393!8m2!3d-6.1992868!4d106.7942203!16s%2Fg%2F11c1n_1xjy!19sChIJ6eoCcsD2aS4Rk4PNs_zpYCk,-6.1992868,106.7942203,5,Wisata Standar
406,GBK Culinary Center,4.1,324,Kuliner,Jakarta Pusat,https://www.google.com/maps/place/GBK+Culinary+Center/data=!4m7!3m6!1s0x2e69f6ad80270549:0x5e7001ea02025da0!8m2!3d-6.2153148!4d106.8061567!16s%2Fg%2F11d_wpk47g!19sChIJSQUngK32aS4RoF0CAuoBcF4,-6.2153148,106.8061567,6,Wisata Cukup Dikenal
407,Museum di Tengah Kebun,4.7,324,Sejarah & Budaya,Jakarta Selatan,https://www.google.com/maps/place/Museum+di+Tengah+Kebun/data=!4m7!3m6!1s0x2e69f22f457b184b:0x84734bdfb662a1d7!8m2!3d-6.267513!4d106.824107!16s%2Fg%2F1yjg81w5c!19sChIJSxh7RS_yaS4R16Fitt9Lc4Q,-6.267513,106.824107,0,Wisata Cukup Populer
408,Pusat Wisata Kuliner JTS Kemayoran,4.5,324,Kuliner,Jakarta Pusat,https://www.google.com/maps/place/Pusat+Wisata+Kuliner+JTS+Kemayoran/data=!4m7!3m6!1s0x2e69f5facf02400d:0x3256708f605dc4e2!8m2!3d-6.1601493!4d106.85002!16s%2Fg%2F11hz2l6dm8!19sChIJDUACz_r1aS4R4sRdYI9wVjI,-6.1601493,106.85002,3,Wisata Potensial
409,Urban Forest Rawa Buaya,4.2,320,Alam & Ruang Terbuka,Jakarta Barat,https://www.google.com/maps/place/Urban+Forest+Rawa+Buaya/data=!4m7!3m6!1s0x2e69f78f2f11fd6d:0xb0646b5821cd95d8!8m2!3d-6.1671416!4d106.7302429!16s%2Fg%2F11cr_fp62f!19sChIJbf0RL4_3aS4R2JXNIVhrZLA,-6.1671416,106.7302429,6,Wisata Cukup Dikenal
